dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7,0.15,0.2786,0.7,0.0302,0.1885,0.7,0.0302,0.1885,0.6997,0.1499,0.2821,0.7,0.0336,0.1884,0.7,0.0334,0.1884,0.0048,0.0075,0.0137,0.0,0.0,0.0,0.0978,0.2062,-0.0201,0.0997,-0.1504,-0.1041,-0.2791,-0.0024,0.0001,0.0005,-0.0025,0.0048,-0.006,-0.0058,3.0,3.0
0.05,0.7,0.15,0.2763,0.7,0.0265,0.1885,0.7,0.0265,0.1885,0.7003,0.15,0.2786,0.7005,0.0301,0.1878,0.7004,0.0299,0.1878,0.0029,0.0082,0.0142,0.0,0.0,0.0,0.0955,0.2063,-0.0196,0.0972,-0.1456,-0.11,-0.2849,-0.0014,0.0001,0.0003,-0.0015,0.0039,-0.0065,-0.0064,3.0,3.0
0.05,0.7,0.15,0.2739,0.7,0.0225,0.1885,0.7,0.0225,0.1885,0.7002,0.15,0.2764,0.7003,0.0264,0.188,0.7002,0.0262,0.188,0.0033,0.0087,0.0148,0.0,0.0,0.0,0.0941,0.2064,-0.0193,0.0957,-0.1417,-0.1165,-0.2913,-0.0016,0.0001,0.0003,-0.0017,0.0039,-0.0069,-0.0067,3.0,3.0
0.05,0.7,0.15,0.2711,0.7,0.0183,0.1885,0.7,0.0183,0.1885,0.7002,0.15,0.2739,0.7003,0.0224,0.1879,0.7003,0.0221,0.1879,0.0036,0.0093,0.0154,0.0,0.0,0.0,0.0925,0.2065,-0.019,0.094,-0.1378,-0.1234,-0.298,-0.0018,0.0001,0.0004,-0.0019,0.0043,-0.0073,-0.0071,3.0,3.0
0.05,0.7,0.15,0.2681,0.7,0.0139,0.1885,0.7,0.0139,0.1885,0.7002,0.15,0.2711,0.7004,0.0181,0.1878,0.7003,0.0179,0.1878,0.004,0.0098,0.016,0.0,0.0,0.0,0.0907,0.2066,-0.0187,0.0921,-0.1336,-0.1307,-0.3051,-0.0019,0.0001,0.0004,-0.0021,0.0047,-0.0076,-0.0074,3.0,3.0
0.05,0.7,0.15,0.2648,0.7,0.0093,0.1885,0.7,0.0093,0.1885,0.7003,0.15,0.2681,0.7004,0.0137,0.1877,0.7003,0.0135,0.1877,0.0043,0.0103,0.0166,0.0,0.0,0.0,0.0888,0.2067,-0.0183,0.09,-0.1288,-0.1383,-0.3125,-0.0021,0.0001,0.0004,-0.0023,0.0052,-0.0079,-0.0076,3.0,3.0
0.05,0.7,0.15,0.2613,0.7,0.0047,0.1885,0.7,0.0047,0.1885,0.7003,0.15,0.2648,0.7004,0.0092,0.1876,0.7003,0.0089,0.1876,0.0047,0.0108,0.0173,0.0,0.0,0.0,0.0866,0.2068,-0.0178,0.0878,-0.1237,-0.1461,-0.3201,-0.0023,0.0001,0.0005,-0.0025,0.0056,-0.0081,-0.0078,3.0,3.0
0.05,0.7,0.15,0.2574,0.7,0.0,0.1885,0.7,0.0,0.1885,0.7003,0.15,0.2613,0.7005,0.0045,0.1875,0.7004,0.0042,0.1875,0.0051,0.0113,0.0179,0.0,0.0,0.0,0.0843,0.2069,-0.0174,0.0853,-0.1181,-0.1542,-0.3279,-0.0025,0.0001,0.0005,-0.0026,0.006,-0.0082,-0.0079,3.0,3.0
0.05,0.7,0.15,0.2533,0.7,-0.0047,0.1885,0.7,-0.0047,0.1885,0.7003,0.15,0.2575,0.7005,-0.0002,0.1874,0.7004,-0.0005,0.1874,0.0054,0.0117,0.0185,0.0,0.0,0.0,0.0818,0.2071,-0.0169,0.0827,-0.112,-0.1624,-0.3358,-0.0027,0.0001,0.0005,-0.0028,0.0065,-0.0082,-0.0079,3.0,3.0
0.05,0.7,0.15,0.249,0.7,-0.0093,0.1885,0.7,-0.0093,0.1885,0.7004,0.15,0.2534,0.7005,-0.0049,0.1873,0.7004,-0.0052,0.1873,0.0058,0.0121,0.0192,0.0,0.0,0.0,0.0792,0.2072,-0.0163,0.0798,-0.1056,-0.1706,-0.3438,-0.0028,0.0001,0.0006,-0.003,0.0069,-0.0081,-0.0079,3.0,3.0
