dt,head_des_x,head_des_y,head_des_z,reye_des_x,reye_des_y,reye_des_z,leye_des_x,leye_des_y,leye_des_z,head_cur_x,head_cur_y,head_cur_z,reye_cur_x,reye_cur_y,reye_cur_z,leye_cur_x,leye_cur_y,leye_cur_z,head_ori_error,reye_orientation_error,leye_orientation_error,h1,h2,h3,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,rank_t1,rank_t2
0.05,0.7,0.4,0.5384,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7726,0.3235,0.4688,0.5044,-0.031,0.1397,0.5123,0.0307,0.1385,0.1412,0.083,0.0789,1.0,1.0,1.0,-0.034,0.417,-0.0294,0.409,-0.4839,-0.4921,-0.565,-0.0021,-0.0022,-0.0007,-0.002,0.0048,0.0049,0.0057,2.0,3.0
0.05,0.7,0.4,0.5385,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7749,0.3219,0.4655,0.5047,-0.0302,0.1392,0.5117,0.0322,0.1382,0.1458,0.0809,0.0815,1.0,1.0,1.0,-0.0361,0.4148,-0.0301,0.407,-0.4791,-0.4871,-0.5594,-0.0018,-0.0046,-0.001,-0.0013,0.0048,0.0049,0.0056,2.0,3.0
0.05,0.7,0.4,0.5385,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7776,0.3182,0.4628,0.5046,-0.0307,0.1391,0.5119,0.0324,0.1383,0.1517,0.0822,0.0811,1.0,1.0,1.0,-0.0379,0.4101,-0.0311,0.4057,-0.4743,-0.4823,-0.5538,-0.0019,-0.0039,-0.0009,-0.0015,0.0047,0.0048,0.0055,2.0,3.0
0.05,0.7,0.4,0.5385,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7801,0.3152,0.46,0.5046,-0.0308,0.1388,0.5119,0.0329,0.1382,0.1572,0.0827,0.0817,1.0,1.0,1.0,-0.0398,0.4063,-0.032,0.4041,-0.4696,-0.4774,-0.5482,-0.0018,-0.004,-0.0009,-0.0015,0.0047,0.0048,0.0055,2.0,3.0
0.05,0.7,0.3999,0.5384,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7826,0.312,0.4572,0.5046,-0.031,0.1387,0.5119,0.0333,0.1382,0.1626,0.0835,0.0822,0.0,1.0,1.0,-0.0416,0.4022,-0.0329,0.4027,-0.4649,-0.4727,-0.5428,0.0482,-0.0906,0.0164,0.0483,-0.1074,0.1715,0.0054,2.0,3.0
0.05,0.7,0.3998,0.5383,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7657,0.241,0.5338,0.4925,-0.013,0.1505,0.5009,-0.0109,0.1495,0.2072,0.0459,0.057,1.0,0.0,1.0,0.0066,0.3116,-0.0165,0.451,-0.5722,-0.3012,-0.5373,-0.0137,0.2055,0.0051,-0.0194,0.0057,-0.1757,-0.1853,3.0,3.0
0.05,0.7,0.3995,0.538,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7168,0.4007,0.5101,0.5098,0.0241,0.1383,0.497,0.0728,0.1372,0.0383,0.0868,0.1836,1.0,1.0,1.0,-0.0071,0.5172,-0.0114,0.4316,-0.5665,-0.4769,-0.5823,0.0011,-0.1258,-0.0035,0.0047,0.0057,0.0048,0.0058,2.0,3.0
0.05,0.7,0.3991,0.5376,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7583,0.3055,0.5137,0.5042,-0.0377,0.1427,0.5209,0.009,0.139,0.1317,0.1041,0.0662,1.0,1.0,1.0,-0.006,0.3914,-0.0149,0.4363,-0.5609,-0.4721,-0.5765,-0.0031,0.0246,0.0011,-0.0042,0.0056,0.0047,0.0058,2.0,3.0
0.05,0.7,0.3985,0.537,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7532,0.3249,0.5079,0.5059,-0.0234,0.1413,0.5082,0.0266,0.1391,0.1098,0.0714,0.0889,1.0,1.0,1.0,-0.0091,0.4159,-0.0138,0.4321,-0.5552,-0.4674,-0.5707,-0.0018,-0.0114,-0.0014,-0.0012,0.0056,0.0047,0.0057,2.0,3.0
0.05,0.7,0.3977,0.5361,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7576,0.3158,0.5052,0.5052,-0.0273,0.1415,0.5112,0.023,0.139,0.1208,0.0784,0.0808,1.0,1.0,1.0,-0.0109,0.4045,-0.0152,0.4309,-0.5497,-0.4627,-0.565,-0.0022,-0.0023,-0.0006,-0.0021,0.0055,0.0046,0.0057,2.0,3.0
0.05,0.7,0.3966,0.5351,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7594,0.3139,0.5015,0.5053,-0.0265,0.1411,0.5105,0.0246,0.1389,0.1233,0.0758,0.0816,1.0,1.0,1.0,-0.0131,0.4022,-0.0158,0.4289,-0.5442,-0.4581,-0.5594,-0.002,-0.0045,-0.0007,-0.0018,0.0054,0.0046,0.0056,2.0,3.0
0.05,0.7,0.3952,0.5337,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7615,0.3101,0.4979,0.5053,-0.027,0.141,0.5108,0.0249,0.1388,0.1275,0.076,0.0803,1.0,0.0,1.0,-0.0151,0.3977,-0.0165,0.427,-0.5388,-0.4535,-0.5538,-0.0028,0.1156,0.0001,-0.005,0.0054,-0.0486,-0.1824,3.0,3.0
0.05,0.7,0.3936,0.5321,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7224,0.3953,0.4918,0.5059,0.0129,0.1399,0.5035,0.0713,0.1378,0.0563,0.0553,0.1749,1.0,1.0,1.0,-0.0179,0.5133,-0.0163,0.422,-0.5334,-0.5022,-0.5823,-0.0008,-0.1087,-0.0038,0.003,0.0053,0.005,0.0058,2.0,3.0
0.05,0.7,0.3916,0.5301,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7596,0.3132,0.4922,0.5042,-0.0398,0.1417,0.5209,0.0169,0.1384,0.1201,0.1075,0.0659,1.0,1.0,1.0,-0.0187,0.4046,-0.0202,0.425,-0.528,-0.4971,-0.5765,-0.0027,0.0204,0.0025,-0.0044,0.0053,0.005,0.0058,2.0,3.0
0.05,0.7,0.3894,0.5278,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7538,0.3294,0.486,0.5052,-0.0275,0.1407,0.5094,0.0319,0.1386,0.1027,0.0773,0.0912,1.0,1.0,1.0,-0.0214,0.4251,-0.0176,0.4206,-0.5228,-0.4922,-0.5707,-0.0016,-0.0107,-0.0009,-0.0012,0.0052,0.0049,0.0057,2.0,3.0
0.05,0.7,0.3867,0.5252,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7567,0.3205,0.4829,0.5047,-0.031,0.1409,0.512,0.0288,0.1386,0.1101,0.085,0.084,1.0,1.0,1.0,-0.023,0.4144,-0.0185,0.4194,-0.5175,-0.4873,-0.565,-0.002,-0.0026,0.0002,-0.0023,0.0052,0.0049,0.0057,2.0,3.0
0.05,0.7,0.3838,0.5223,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7571,0.3181,0.4785,0.5048,-0.0303,0.1406,0.5114,0.0301,0.1385,0.1108,0.083,0.0858,1.0,1.0,1.0,-0.0251,0.4118,-0.0184,0.4172,-0.5123,-0.4824,-0.5594,-0.0018,-0.0047,0.0001,-0.002,0.0051,0.0048,0.0056,2.0,3.0
0.05,0.7,0.3805,0.519,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7576,0.3139,0.4744,0.5048,-0.0308,0.1405,0.5116,0.0303,0.1385,0.1125,0.0838,0.0853,1.0,1.0,1.0,-0.0269,0.4071,-0.0183,0.4152,-0.5072,-0.4776,-0.5538,-0.0019,-0.0041,0.0003,-0.0021,0.0051,0.0048,0.0055,2.0,3.0
0.05,0.7,0.3768,0.5153,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7578,0.3102,0.4701,0.5048,-0.0309,0.1404,0.5116,0.0308,0.1384,0.1134,0.084,0.0856,1.0,1.0,1.0,-0.0288,0.403,-0.018,0.4131,-0.5022,-0.4728,-0.5482,-0.0018,-0.0042,0.0004,-0.0021,0.005,0.0047,0.0055,2.0,3.0
0.05,0.7,0.3728,0.5113,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7576,0.3063,0.4657,0.5048,-0.0312,0.1403,0.5117,0.0312,0.1384,0.1137,0.0845,0.0858,1.0,1.0,1.0,-0.0306,0.3987,-0.0176,0.411,-0.4971,-0.4681,-0.5428,-0.0018,-0.0042,0.0005,-0.0021,0.005,0.0047,0.0054,2.0,3.0
0.05,0.7,0.3684,0.5069,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7571,0.3025,0.4612,0.5048,-0.0314,0.1402,0.5117,0.0316,0.1384,0.1135,0.085,0.0862,1.0,1.0,1.0,-0.0325,0.3946,-0.0171,0.4089,-0.4922,-0.4634,-0.5373,-0.0018,-0.0041,0.0007,-0.0022,0.0049,0.0046,0.0054,2.0,3.0
0.05,0.7,0.3637,0.5022,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7563,0.2986,0.4566,0.5048,-0.0316,0.1401,0.5117,0.0319,0.1383,0.1127,0.0855,0.0866,1.0,1.0,1.0,-0.0343,0.3904,-0.0164,0.4067,-0.4872,-0.4587,-0.532,-0.0018,-0.0041,0.0008,-0.0022,0.0049,0.0046,0.0053,2.0,3.0
0.05,0.7,0.3586,0.4971,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7552,0.2947,0.4519,0.5048,-0.0318,0.1401,0.5117,0.0323,0.1383,0.1113,0.0861,0.0871,1.0,0.0,1.0,-0.036,0.3863,-0.0156,0.4045,-0.4824,-0.4542,-0.5266,-0.0018,0.0886,0.0036,-0.0047,0.0048,-0.0056,-0.1714,3.0,3.0
0.05,0.7,0.3531,0.4916,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7241,0.3588,0.4463,0.5057,0.0105,0.1395,0.5047,0.0537,0.1385,0.0664,0.0387,0.1331,1.0,1.0,1.0,-0.0378,0.4749,-0.012,0.3998,-0.4775,-0.4597,-0.5823,-0.0011,-0.0844,-0.0038,0.0017,0.0048,0.0046,0.0058,2.0,3.0
0.05,0.7,0.3474,0.4858,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7482,0.295,0.4441,0.5047,-0.03,0.1405,0.5174,0.012,0.1386,0.0966,0.0811,0.0495,1.0,0.0,1.0,-0.0389,0.3905,-0.0158,0.4015,-0.4728,-0.4552,-0.5765,-0.0022,0.0719,0.006,-0.006,0.0047,0.0065,-0.1099,3.0,3.0
0.05,0.7,0.3412,0.4797,0.505,0.0,0.1385,0.505,0.0,0.1385,0.7227,0.3474,0.4369,0.5058,0.0086,0.1395,0.5059,0.0476,0.1386,0.0637,0.034,0.1203,1.0,0.0,1.0,-0.0411,0.4625,-0.0098,0.3955,-0.468,-0.4486,-0.5823,-0.0016,-0.0074,-0.0009,-0.0012,0.0047,-0.0183,-0.1079,3.0,3.0
